Id,SalePrice
2735,125884.53292876203
2736,140505.87331934605
2737,118644.03257869079
2738,132399.5123496198
2739,161053.23329367017
2740,138172.23475447786
2741,129315.21726658948
2742,155846.6732506476
2743,149126.63324070736
2744,162303.899279016
2745,145898.13155289032
2746,131789.7425771495
2747,137579.25916026556
2748,121702.86163154621
2749,126864.71525929884
2750,128645.25298713916
2751,129681.186907053
2752,236841.61262273468
2753,149688.13621759514
2754,224641.80135814397
2755,132108.80805622926
2756,107267.94067605287
2757,73701.04088786186
2758,92389.12170310527
2759,164181.85498771406
2760,126630.64734246704
2761,137388.80125712536
2762,140201.83177824138
2763,200953.3841914727
2764,135189.51112387714
2765,307372.45905838604
2766,141242.80188819856
2767,89845.86489460149
2768,120398.39132493388
2769,119405.42026218105
2770,139311.74160819186
2771,103038.6943482767
2772,105792.7550423397
2773,172692.12037901426
2774,140318.03198076208
2775,129313.37193600177
2776,149585.478276144
2777,146398.82098818055
2778,122016.2049546429
2779,121725.42418682922
2780,108562.14362086059
2781,100843.72596322896
2782,92458.62812794402
2783,90665.8447118643
2784,123278.4940802575
2785,134628.35064316195
2786,70807.60572385116
2787,130369.72938081708
2788,75275.13246318746
2789,174454.00392016087
2790,107189.84264962694
2791,106630.36396906132
2792,68715.86582973597
2793,170572.23868333502
2794,96923.2538257896
2795,112795.17682657164
2796,97872.70915730137
2797,192957.2813021049
2798,109206.07366614342
2799,116121.97443897645
2800,71395.83690467753
2801,117905.0464359029
2802,121825.94097175736
2803,153603.63828918003
2804,127967.46218196781
2805,114283.90501212241
2806,81133.619398028
2807,164802.8197467839
2808,146697.3144482657
2809,126484.59616528291
2810,126074.9929437047
2811,156249.82109697402
2812,154237.24669077335
2813,147720.3962329153
2814,150430.88504746003
2815,106379.22597800163
2816,236865.81525718095
2817,158360.90454362636
2818,129719.2958259098
2819,166695.37090139068
2820,129462.8858747031
2821,114252.42390287756
2822,216139.66142676934
2823,323821.5241215356
2824,172875.21860768722
2825,134479.32370568335
2826,133414.213313181
2827,141962.9851585033
2828,221700.51342187694
2829,226941.89213890897
2830,248199.64987291655
2831,193691.98707736545
2832,259536.66012111775
2833,298960.52305483626
2834,224693.0547815885
2835,232016.7094412463
2836,195370.85426855116
2837,172930.44743126337
2838,146091.62899110772
2839,171610.1920090887
2840,203407.0704835673
2841,209543.5698547513
2842,240825.7233100573
2843,149889.87909260322
2844,163797.97904597985
2845,122095.57293673287
2846,211939.1710714861
2847,201496.57521890328
2848,243261.1209906013
2849,200189.83250944127
2850,293675.0995399255
2851,225956.1104377164
2852,246155.16324418716
2853,237990.84080640168
2854,138669.02389869446
2855,210256.9474364207
2856,203998.84784825266
2857,192192.29861694423
2858,215989.91027779353
2859,115088.83281025021
2860,140555.60937215685
2861,132759.70713561543
2862,204094.1856271383
2863,123478.52615301391
2864,258587.11595921367
2865,145821.44995124493
2866,158522.57611152407
2867,93831.59582126663
2868,100976.34893208025
2869,111320.53774265223
2870,139474.23293135152
2871,89311.64526154193
2872,57057.966914588804
2873,113845.9588735635
2874,136880.83122657504
2875,121026.8453483853
2876,170551.17121935624
2877,149446.72097282633
2878,165423.94748085423
2879,142173.6712486367
2880,105715.1047719119
2881,152450.77946064837
2882,154582.8010249916
2883,176668.93701560257
2884,194500.57477446424
2885,174925.3135395975
2886,214082.45580591247
2887,102519.22934023588
2888,146584.1770559855
2889,63634.229033891876
2890,80061.00999104576
2891,132449.84293488457
2892,68342.49351748898
2893,98625.14561495165
2894,65706.15124679447
2895,276768.08694635035
2896,248990.59039085748
2897,215624.3953599072
2898,148239.7738944693
2899,217691.85030879642
2900,163606.2698020776
2901,215375.92593834465
2902,190960.37684646656
2903,338194.5944224227
2904,350562.4297653437
2905,100569.71128729712
2906,194203.05430550865
2907,109978.88778710896
2908,130764.98981614053
2909,153000.651405266
2910,77200.5523959981
2911,85102.1997118945
2912,154542.71056297302
2913,90770.6431558937
2914,76877.25131931766
2915,87535.94028235639
2916,88214.49542158327
2917,175638.58960398447
2918,106910.89379737688
2919,240773.76738869585
